URL,Public/Private,Added Metadata?,Title,Creator,Publisher,Abstract,Description,Language,Type,EQF,License,Size or Duration,Format,Contributors,Date created,Relation/s,BoK Links,banner_link,graph_link,Repo_URL
https://eo4geocourses.github.io/GEOF_Preprocessing-of-EO-data/,Public,True,Preprocessing of EO Data,['Andrija Krtalic'],"University of Zagreb, Faculty of Geodesy","This course introduces preprocessing operations, sometimes referred to as image restoration and correction, used to correct radiometric and geometric data distortions specific to sensors used in EO. Radiometric corrections are required due to variations in scene lighting and viewing geometry, atmospheric conditions and noise, and sensor response. Each will vary depending on the particular sensor and platform used for data collection and the conditions during data collection. It may also be desirable to convert and/or calibrate the data into known (absolute) units of radiation or reflection to facilitate data comparison. Geometric corrections are intended to compensate for geometric distortions so that the geometric representation of the imagery will be as close as possible to the real world. Many of these variations are systematic, or predictable in nature and can be accounted for by accurate modeling of the sensor and platform motion and the geometric relationship of the platform with the Earth. Other unsystematic, or random, errors cannot be modeled and corrected in this way. Therefore, geometric registration of the imagery to a known ground coordinate system must be performed.","Learning outcomes: Understand how radiometric and geometric distortions occur; Categorize sources of radiometric and geometric distortions; Define geometric correction methods; Understand goal and principle of georeferencig of EO data; Define and distinguish terms: digital number, radiance and reflectance",EN,teaching material,EQF 6,https://creativecommons.org/licenses/by-sa/4.0/deed.en,45min,html,"['Andrija Krtalic, kandrija@geof.hr']",2020-09-20,"['eo4geo:GD', 'eo4geo:GIST', 'eo4geo:IP']","['https://bok.eo4geo.eu/GD', 'https://bok.eo4geo.eu/GIST', 'https://bok.eo4geo.eu/IP']",https://eo4geo.sbg.ac.at/banner/GEOF_Preprocessing-of-EO-data.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=GEOF_Preprocessing-of-EO-data,https://github.com/eo4geocourses/GEOF_Preprocessing-of-EO-data/
https://eo4geocourses.github.io/UT-ITC_Satellite_Data_Classification_Random_Forests/,Public,True,Classification: Random Forests,"['Mariana Belgiu', 'Anurag Kulshrestha']",University of Twente,"Random Forests (RF) is one of the most popular machine learning classifiers due to its capability to obtain good classification results 
		with a relatively reduced number of training samples and because it relies on a reduced number of user-defined parameters. In addition, RF can easily address the
		 Hughes phenomenon due to the two randomness dimensions: first, it randomly selects samples to create a user-defined number of decision trees and, second, a 
		randomly user-defined number of variables are used for splitting the decision tree nodes. In this lecture, we will be introducing the concept of ensemble classifier by 
		emphasizing the main methods used to build an ensemble: bootstrapping and bagging. We will explain how RF classifier is built and how the final decision is taken. 
		The concept of out-of-the-bag will be explained in detail especially in connection with its role for internal evaluation of the RF accuracy. We will also explain how RF 
		calculates the variable importance, a measure that can be used to discard the less relevant input variables. In the end, special attention is given to the proximity measure 
		used to identify either outliers or subclasses in the training samples.",Learning outcomes: LO1: Define the concept of ‘ensemble classifier’ LO2: Explain the concepts of bagging and bootstrapping LO3: Describe how variable importance is calculated in Random Forest classifier LO4: Explain the role of proximity measure for removing outliers from the training sample set LO5: List the main advantages and disadvantages of the RF classifier,EN,teaching material,EQF 6,https://creativecommons.org/licenses/by-sa/4.0/deed.en,90 min,html,"['Mariana Belgiu', 'Anurag Kulshrestha']",2020-07-27,"['eo4geo:IP3-4-7', 'eo4geo:IP3-4-7-1', 'eo4geo:AM10-2', 'eo4geo:IP3-4-9']","['https://bok.eo4geo.eu/IP3-4-7', 'https://bok.eo4geo.eu/IP3-4-7-1', 'https://bok.eo4geo.eu/AM10-2', 'https://bok.eo4geo.eu/IP3-4-9']",https://eo4geo.sbg.ac.at/banner/UT-ITC_Satellite_Data_Classification_Random_Forests.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=UT-ITC_Satellite_Data_Classification_Random_Forests,https://github.com/eo4geocourses/UT-ITC_Satellite_Data_Classification_Random_Forests/
https://eo4geocourses.github.io/UT-ITC_Satellite_Data_Classification_Decision_Trees/,Public,True,Classification: Decision Trees,['Mariana Belgiu'],"Faculty of Geo-Information Science and Earth Observation (ITC), University of Twente","Decision Trees (DT) is a non-parametric classifier that gained popularity in different domains because its structure is explicit and easily interpretable. A DT is built by recursively splitting each tree node using a statistical procedure such as Gini impurity measure, information gain (for classification scenarios), or variance (for prediction problems).In this lecture, we will be introducing the main steps required for building a DT.  Two procedures used to select the best variables for splitting the tree nodes will be discussed by making use of a practical example. These procedures include Gini impurity and information gain. The overfitting and underfitting concepts will be explained in the second part of the lecture when we will introduce two solutions to build the optimal DT, i.e. a DT that does not overfit: (1) stop growing the DT early before overfitting and (2)pruning or reducing the size of the tree. The lecture ends up by listing the main advantages and disadvantages of DT.",Learning outcomes LO1: Explain how information gain and Gini impurity is calculated LO2: Present the main advantages and disadvantages of decision trees classifier LO2: Describe the concept of over-fitting and under-fitting LO4: Define the main solutions that can be applied to avoid decision trees over-fitting,EN,teaching material,EQF 6;,https://creativecommons.org/licenses/by-sa/4.0/deed.en,90 min,html,['Mariana Belgiu'],2020-06-20,"['eo4geo:IP3-4', 'eo4geo:IP3-4-5', 'eo4geo:AM10-2', 'eo4geo:IP3-4-9']","['https://bok.eo4geo.eu/IP3-4', 'https://bok.eo4geo.eu/IP3-4-5', 'https://bok.eo4geo.eu/AM10-2', 'https://bok.eo4geo.eu/IP3-4-9']",https://eo4geo.sbg.ac.at/banner/UT-ITC_Satellite_Data_Classification_Decision_Trees.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=UT-ITC_Satellite_Data_Classification_Decision_Trees,https://github.com/eo4geocourses/UT-ITC_Satellite_Data_Classification_Decision_Trees/
https://eo4geocourses.github.io/UNEP-GRID_Introduction-to-GIS/,Public,True,Introduction to GIS,['Anna Adamowicz'],UNEP/GRID-Warsaw Centre,"This is an introductory course to GIS including basic information on: Geographic Information System, spatial data (raster and vector model), coordinate systems, attribute and spatial queries, simple analysis using geoprocessing tools, and data visualization","Learning outcomes: Understand the basic concepts of Geographic Information Systems; Define terms related to raster and vector data models (e.g. pixel, grid, spatial resolution, attribute table, topology); Compare vector and raster data models; Understand the difference between geographic and projected coordinate systems; Select objects using attribute and spatial queries; Perform simple analysis with geoprocessing tools; List map elements and basic principles of map creation; Create a thematic map using different methods of symbolization;",EN,teaching material,EQF 4,https://creativecommons.org/licenses/by-sa/4.0/deed.en,90min,html,"['Maria Andrzejewska, Ela Woloszynska-Wisniewska']",2020-08-26,"['eo4geo:DM4', 'eo4geo:DM3-2', 'eo4geo:GD1-4', 'eo4geo:AM2-2', 'eo4geo:AM2-3', 'eo4geo:AM4-2', 'eo4geo:CF6-3', 'eo4geo:CV3-1']","['https://bok.eo4geo.eu/DM4', 'https://bok.eo4geo.eu/DM3-2', 'https://bok.eo4geo.eu/GD1-4', 'https://bok.eo4geo.eu/AM2-2', 'https://bok.eo4geo.eu/AM2-3', 'https://bok.eo4geo.eu/AM4-2', 'https://bok.eo4geo.eu/CF6-3', 'https://bok.eo4geo.eu/CV3-1']",https://eo4geo.sbg.ac.at/banner/UNEP-GRID_Introduction-to-GIS.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=UNEP-GRID_Introduction-to-GIS,https://github.com/eo4geocourses/UNEP-GRID_Introduction-to-GIS/
https://eo4geocourses.github.io/KULeuven_Technical-Introduction-to-SDI/,Public,True,Introduction to SDI Architecture and Components,"['Marc Olijslagers', 'Danny Vandenbroucke', 'Maria da Saudade De Brito Pontes']",,"
			Spatial data are widely used in public and private organisations. However, the data are often difficult to find, access, use and combine. Spatial data infrastructures (SDI) are a solution to this lack of accessibility and interoperability. An SDI is a set of technological and non-technological components meant to facilitate access, exchange and re-use of geospatial data within and between organisations.
			The module introduces the concept of SDIs and explains the rationale behind it. It explains the  different technical and non-technical components of an SDI: data, services, metadata, standards, technology, organisational and institutional aspects (people), etc. and how the technological components work together. The module discusses also what SDI are used for, i.e. what are the objectives of a good functioning SDI.. The components and the benefits of an SDI are illustrated using real world examples. The access to SDIs through geoportals is demonstrated. Learners will visit several geoportals and will learn to browse for data.
			The training material consist of presentations, exercises and supporting documents. The module is NOT a self-learning module, but needs class tutoring and interactions.","Learning outcomes:
			To describe and explain the rationale and concepts of SDIs; 
			To explain the requirements for building a successful SDI;
			To recognise and describe the different components of an SDI; 
			To interpret and explain the content of basic XML documents and UML diagrams; 
			Explain the role of metadata in data sharing and data exchange;
			To explain how geoportals are a user interface to SDIs and their specific functions; 
			To design and set-up a simple WMS by making use of a sample dataset and simple portrayal rules; 
			To search and find specific datasets",EN,teaching material,EQF 4,https://creativecommons.org/licenses/by-sa/4.0/deed.en,In total the module will take approximately 9h with an average duration of 1.5h per lecture,html,['Santiago Molano'],2020-08-04,"['eo4geo:OI3b', 'eo4geo:GS3', 'eo4geo:DM2', 'eo4geo:GD4', 'eo4geo:WB3-1', 'eo4geo:OI4-1', 'eo4geo:OI4-2', 'eo4geo:WB1-4', 'eo4geo:DM1-7', 'eo4geo:DM1-8']","['https://bok.eo4geo.eu/OI3b', 'https://bok.eo4geo.eu/GS3', 'https://bok.eo4geo.eu/DM2', 'https://bok.eo4geo.eu/GD4', 'https://bok.eo4geo.eu/WB3-1', 'https://bok.eo4geo.eu/OI4-1', 'https://bok.eo4geo.eu/OI4-2', 'https://bok.eo4geo.eu/WB1-4', 'https://bok.eo4geo.eu/DM1-7', 'https://bok.eo4geo.eu/DM1-8']",https://eo4geo.sbg.ac.at/banner/KULeuven_Technical-Introduction-to-SDI.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=KULeuven_Technical-Introduction-to-SDI,https://github.com/eo4geocourses/KULeuven_Technical-Introduction-to-SDI/
https://eo4geocourses.github.io/KULeuven_Management-View-on-SDI/,Public,True,Management view on Spatial Data Infrastructures,['Glenn Vancauwenberghe'],"SADL, KU Leuven","This module gives an overview of the non-technical aspects related to Spatial Data Infrastructures (SDI). In SDI several technical and non-technical components work together. This module focuses on the non-technical components and is targeting decision makers, managers and process owners.
		The module starts with a general introduction to Spatial Data Infrastructures, followed by several lectures on specific non-technological aspects and components of SDIs. The module looks at the legal framework of SDIs, and the relevance and importance of data policies, and open data policies in particular. It addresses governance and task allocation in the context of SDIs, by explaining the meaning of both concepts and presenting approaches for governing and allocating tasks in the development and implementation of SDIs. The module also looks at SDIs from a process perspective, as processes are key to the development and use of SDIs. The final part of the module deals with the assessment and evaluation of SDIs, i.e. how to measure and manage the performance of SDIs. 
		The training material consist of several presentations. The module is NOT a self-learning module, but needs class tutoring and interactions.","Learning outcomes: 
			Explain the relevant technological issues around development and implementation of Spatial Data Infrastructures (SDI);
			Identify and discuss the different components of an SDI;
			Develop a strategy to improve the performance of an SDI initiative; 
			Use the models of ‘SDI generations’ and ‘SDI components’ to describe the main elements of an existing SDI initiative;			
			Apply the essential elements of business process management to SDI processes; 
			Explain the evolution towards open data policies;
			Design an effective governance structure for a national SDI;
			Describe political, economic, administrative, and other social forces in agencies, organizations, and citizens that inhibit or promote sharing of geospatial and other data;
			Identify barriers for data sharing in your own organisation;
			Explain the link between SDI and other (open) data policies;
			Discuss the governance structure in place of a particular country;
			Explain what SDI governance is and why it is important in the development and implementation of SDIs;
			List and execute the main tasks to be executed in SDI implementation;
			Apply different models of tasks allocation to real SDIs;
			Explain the different instruments for SDI governance;
			Provide examples of existing SDI governance instruments;
			Identify the benefits of an SDI for your organisation;
			Explain the importance of work processes in the context of SDI;
			Prepare a model of an SDI work process; 
			Compare different frameworks for assessing Spatial Data Infrastructures; 
			Design an SDI assessment framework and methodology for assessing and evaluating an SDI; 
			Explain the main objectives of an SDI;
			Explain the results of an SDI assessment",EN,teaching material,EQF 4,https://creativecommons.org/licenses/by-sa/4.0/deed.en,8 hrs,html,['Santiago Molano'],2020-09-03,"['eo4geo:OI3b', 'eo4geo:OI4-5b', 'eo4geo:GS1', 'eo4geo:GS2', 'eo4geo:OI3', 'eo4geo:GS3', 'eo4geo:OI4-7', 'eo4geo:OI4-3']","['https://bok.eo4geo.eu/OI3b', 'https://bok.eo4geo.eu/OI4-5b', 'https://bok.eo4geo.eu/GS1', 'https://bok.eo4geo.eu/GS2', 'https://bok.eo4geo.eu/OI3', 'https://bok.eo4geo.eu/GS3', 'https://bok.eo4geo.eu/OI4-7', 'https://bok.eo4geo.eu/OI4-3']",https://eo4geo.sbg.ac.at/banner/KULeuven_Management-View-on-SDI.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=KULeuven_Management-View-on-SDI,https://github.com/eo4geocourses/KULeuven_Management-View-on-SDI/
https://eo4geocourses.github.io/IGIK_Sentinel2-Data-and-Vegetation-Indices/,Public,True,Sentinel-2 data and vegetation indices,['Agata Hościło'],Institute of Geodesy and Cartography (IGiK),This is a training material on Sentinel-2 data and vegetation indices. It is divided into two modules: 1) Introduction to spectral indices and 2) Application of vegetation spectral indices.,"Learn about the principle of the spectral index calculation; Familiarize with different vegetation spectral indices; Get to know the Sentinel-2 spectral bands; Learn about the index database and tools available to calculate indices; Learn how the spectral indices are used in different applications: agriculture, forestry, vineyards, natural hazards: fires, windstorms.",EN,teaching material,EQF 6,https://creativecommons.org/licenses/by-sa/4.0/deed.en,2X45min,html,"['Valerio Tramutoli, Nicola Capece, Valeria Satriano - University of Basilicata; Sara Wiman, Greger Lindeberg - Geografiska informationsbyrån']",2020-09-14,"['eo4geo:IP3-1-2', 'eo4geo:PP1-3-4', 'eo4geo:PP1-1']","['https://bok.eo4geo.eu/IP3-1-2', 'https://bok.eo4geo.eu/PP1-3-4', 'https://bok.eo4geo.eu/PP1-1']",https://eo4geo.sbg.ac.at/banner/IGIK_Sentinel2-Data-and-Vegetation-Indices.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=IGIK_Sentinel2-Data-and-Vegetation-Indices,https://github.com/eo4geocourses/IGIK_Sentinel2-Data-and-Vegetation-Indices/
https://eo4geocourses.github.io/IGIK_Introduction-to-Remote-Sensing/,Public,True,Introduction to Remote Sensing,['Agata Hościło'],Institute of Geodesy and Cartography,"This is a training material on Introduction to Remote Sensing containing basic definitions, satellite data sources and brief description of Copernicus services with particular focus on the Copernicus Land Monitoring Service","Get to know the physical concepts of remote sensing; Familiarized with terms such as: electromagnetic radiation, spectral reflectance, interaction of electromagnetic radiation with atmosphere and target; Lear about image properties, spatial resolution, radiometric resolution, temporal resolution and the spectral characteristics of the Earth’s surface resolution; Get to know where to look for satellite data; Get to know about the Copernicus Land Monitoring Service, in particular about the Global, pan-European and Local Component",EN,teaching material,EQF 6,https://creativecommons.org/licenses/by-sa/4.0/deed.en,45min,html,"['contributor: Valerio Tramutoli, Nicola Capece, Valeria Satriano - University of Basilicata']",2020-09-04,"['eo4geo:IP1-3-2', 'eo4geo:IP1-7']","['https://bok.eo4geo.eu/IP1-3-2', 'https://bok.eo4geo.eu/IP1-7']",https://eo4geo.sbg.ac.at/banner/IGIK_Introduction-to-Remote-Sensing.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=IGIK_Introduction-to-Remote-Sensing,https://github.com/eo4geocourses/IGIK_Introduction-to-Remote-Sensing/
https://eo4geocourses.github.io/ClimateKIC_Copernicus-Service-Climate-Change/,Public,True,Copernicus Climate Change Service,['Kevin Ramirez'],Climate-KIC,This course is an introduction to the European Union's Earth Observation Programme and focuses on the Copernicus Climate Change Service.,Learning outcomes: Familiarise with the European Union's Earth Observation Programme; Get to know the mission and goals of the Copernicus Climate Change Service; Learn about climate datasets and projections; Understand how the Copernicus Climate Change Service can help the private and public; sectors deal with climate-related decision-making and planning,EN,self-learning material,EQF 5,https://creativecommons.org/licenses/by-sa/4.0/deed.en,45min,html,"['Kevin Ramirez', 'Aneta Zienkiewicz']",2020-11-30,"['eo4geo:TA13-1-2', 'eo4geo:TA12-1', 'eo4geo:TA12-10']","['https://bok.eo4geo.eu/TA13-1-2', 'https://bok.eo4geo.eu/TA12-1', 'https://bok.eo4geo.eu/TA12-10']",https://eo4geo.sbg.ac.at/banner/ClimateKIC_Copernicus-Service-Climate-Change.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=ClimateKIC_Copernicus-Service-Climate-Change,https://github.com/eo4geocourses/ClimateKIC_Copernicus-Service-Climate-Change/
https://eo4geocourses.github.io/ClimateKIC_Copernicus-Service-Atmosphere/,Public,True,Copernicus Atmosphere Monitoring Service,['Kevin Ramirez'],Climate-KIC,This course is an introduction to the European Union's Earth Observation Programme and focuses on the Copernicus Atmosphere Monitoring Service.,Familiarise with the European Union's Earth Observation Programme; Get to know the mission and goals of the Copernicus Atmosphere Monitoring Service; Learn about Earth observations and atmospheric production systems; Understand how the Copernicus Atmosphere Monitoring Service supports users in different societal domains- thematic output areas,EN,self-learning material,EQF 5,https://creativecommons.org/licenses/by-sa/4.0/deed.en,45min,html,"['Kevin Ramirez', 'Aneta Zienkiewicz']",2020-11-30,"['eo4geo:TA13-1-1', 'eo4geo:TA13-1-3']","['https://bok.eo4geo.eu/TA13-1-1', 'https://bok.eo4geo.eu/TA13-1-3']",https://eo4geo.sbg.ac.at/banner/ClimateKIC_Copernicus-Service-Atmosphere.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=ClimateKIC_Copernicus-Service-Atmosphere,https://github.com/eo4geocourses/ClimateKIC_Copernicus-Service-Atmosphere/
https://eo4geocourses.github.io/IES_EO-for-Managers/,Public,True,Earth Observation for Decision Makers,['Agris Brauns'],Institute for Environmental Solutions,"The course material consists of 5 videos about Earth Observation technologies and capabilities made especially for decision-makers and everyone that wants to gain insight into Earth Observation and its contribution in various fields. Each video provides general information about the use of EO data in different fields together with additional information from EO experts and experts in forestry, emergency management, ecology and nature conservation. The length of each video is below 10 minutes, meaning that the information is provided in a compact and easy to understand manner.","Learning outcomes: Understanding the Earth Observation from the perspective of different use cases; A general overview of the history of remote sensing and its impact on decision making on many levels today; Learning about Earth Observation technologies and approaches which provide comprehensive information that can be used in various scenarios to gain detailed information and expanding the scope of the impact that certain decisions made in past, are made now and will be made in the future; Understanding the importance of EO in forestry; Understanding how EO helps in freshwater management; Learn the positive aspects of EO data in emergency situations; Understanding how EO is helping to develop smart and sustainable decisions for business and public administration.",EN,teaching material,EQF 5,https://creativecommons.org/licenses/by-sa/4.0/deed.en,35min,html,"['Guna Datava', 'Inese Suija-Markova', 'Magda Jegere']",2021-03-20,"['eo4geo:GD', 'eo4geo:GD2', 'eo4geo:GD2-2', 'eo4geo:GD10', 'eo4geo:GD11', 'eo4geo:PS1', 'eo4geo:PS1-1', 'eo4geo:PS1-2', 'eo4geo:PS1-3-2', 'eo4geo:PS3', 'eo4geo:TA', 'eo4geo:TA1-2', 'eo4geo:TA1-3', 'eo4geo:TA1-4', 'eo4geo:CV6']","['https://bok.eo4geo.eu/GD', 'https://bok.eo4geo.eu/GD2', 'https://bok.eo4geo.eu/GD2-2', 'https://bok.eo4geo.eu/GD10', 'https://bok.eo4geo.eu/GD11', 'https://bok.eo4geo.eu/PS1', 'https://bok.eo4geo.eu/PS1-1', 'https://bok.eo4geo.eu/PS1-2', 'https://bok.eo4geo.eu/PS1-3-2', 'https://bok.eo4geo.eu/PS3', 'https://bok.eo4geo.eu/TA', 'https://bok.eo4geo.eu/TA1-2', 'https://bok.eo4geo.eu/TA1-3', 'https://bok.eo4geo.eu/TA1-4', 'https://bok.eo4geo.eu/CV6']",https://eo4geo.sbg.ac.at/banner/IES_EO-for-Managers.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=IES_EO-for-Managers,https://github.com/eo4geocourses/IES_EO-for-Managers/
https://eo4geocourses.github.io/FSU-Jena_SAR-Data-for-Flood-Mapping/,Public,True,Flood mapping with Synthetic Aperture Radar,['Martyna Stelmaszczuk-Górska'],University of Jena,This presentation gives a basic overview on the use of Earth observation data from Synthetic Aperture Radar (SAR) systems for flood mapping. It was prepared using modified EO College resources.,Learning outcomes: Understand the basics of imaging radar; Understand interaction bewteen Synthetic Aperture Radar (SAR) signal and water; Apply flood mapping using SAR data,EN,teaching material,EQF 6,https://creativecommons.org/licenses/by-sa/4.0/deed.en,90min,html,"['Clémence Dubois, Carsten Pathe']",2020-11-13,"['eo4geo: PP2', 'eo4geo: PS1-3-1-1', 'eo4geo: TA13-3-1']","['https://bok.eo4geo.eu/ PP2', 'https://bok.eo4geo.eu/ PS1-3-1-1', 'https://bok.eo4geo.eu/ TA13-3-1']",https://eo4geo.sbg.ac.at/banner/FSU-Jena_SAR-Data-for-Flood-Mapping.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=FSU-Jena_SAR-Data-for-Flood-Mapping,https://github.com/eo4geocourses/FSU-Jena_SAR-Data-for-Flood-Mapping/
https://eo4geocourses.github.io/ROSA_Change-Detection-in-optical-Data/,Public,True,Change Detection Using EO Data,['Ioana-Maria Vlad Sandru'],Romanian Space Agency,The text provide introductory concepts on detecting changes using EO data. Considerations about quantitative vs qualitative assessment as well as methods and processing steps are also provided,Learning outcomes: Explain resolution characteristics of remote sensing data in general and of Copernicus Sentinel 1 and 2 in particular; Explain operating principle of passive and active satellites; Example on how to detect changes by using a quantitative analysis on land use and land cover; Identify changes during 10 years period by usind Sentinel 1 data; Indicate and calculate vegetation indices derived from satellite data for change detection in image time series,EN,learning material,EQF 6,https://creativecommons.org/licenses/by-sa/4.0/deed.en,45min,html,"['Alina Radutu, Ion Nedelcu']",2020-06-20,"['eo4geo:IP', 'eo4geo:TA12', 'eo4geo:TA13']","['https://bok.eo4geo.eu/IP', 'https://bok.eo4geo.eu/TA12', 'https://bok.eo4geo.eu/TA13']",https://eo4geo.sbg.ac.at/banner/ROSA_Change-Detection-in-optical-Data.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=ROSA_Change-Detection-in-optical-Data,https://github.com/eo4geocourses/ROSA_Change-Detection-in-optical-Data/
https://eo4geocourses.github.io/UNIBAS_Remote-Sensing-Environment/,Public,True,Fundaments of optical remote sensing,['Valerio Tramutoli'],University of Basilicata,"This course contains the basic elements of Earth observation from space, dealing with the basic physical principles, technologies and methodologies used. The main objective of the course is to provide students with the foundations for studying the processes and environmental parameters with space technologies.","Learning outcomes: Understand Physical Principles which are the basis of Remote Sensing; Understand basis of EM energy and its propagation through the space; Illustrate basic modern physics theory understanding their implications on the development of advanced sensors for EO;
					       Illustrate basic radiation-matter interactions and related concepts of spectral reflectance, absorbance and transmittance as specific properties of the matter; Explain the concept of composition of spectral signatures and apply the 'linear mixing' models in some simple case; Illustrate the concept of spectral signatures of the matter;
					       Illustrate the spectral response curves for basic environmental features (e.g., vegetation, concrete, bare soil);Illustrate basic features of spectral signatures of vegetation, water and bare soil; Illustrate e.m. radiation intercations with/within clouds; 
					       Illustrate main spectral signatures of clouds and apply them in paractical cloud-detection exercise; Explain an application example where the spectral indices are used for vegetation, water or snow monitoring; Examine how the vegetation indices relates to the vegetation dynamics and health;
					       Examine how the water-related spectral indices relates to changes in the vegetation and soil water content; Explain how the NDVI relates to vegetation activity/health; Explain sensitivity of NDVI to the chlorophyll content of vegetation;
					       Knowledge of the basic (selective) mechanism of the absorption/emission of electromagnetic radiation by atoms; Demonstrate the relationships among measured multi-spectral radiation and specific chemical (e.g. composition) and physical (e.g. temperature, pressure, etc.) properties of the observed matter; Explain what microwave remote sensing is; 
					       Explain differences between optical and radar remote sensing; Explain how radar images are used for specific applications; Discuss the main types of remote sensing sensors and platforms;
					       Discuss the main types of remote sensing data; Distinguish and explain the different types of properties of digital imagery; Explain and discuss what the spectral resolution is;
					       Explain and discuss what the spatial resolution is; Explain and discuss what the radiometric resolution is; Explain and discuss what the temporal resolution is;
					       Compare common sensors by spatial resolution, spectral sensitivity, ground coverage, and temporal resolution [e.g., AVHRR, MODIS (intermediate resolution ~500 m, high temporal) Landsat, commercial high resolution (Ikonos and Quickbird); Demonstrate basic knowledge of the interaction between the solar radiation and atmospheric constituents; Discuss types and classes of remote sensing sensors;
					       Select the type of remote sensing sensor appropriate for your application; Explain and discuss types of sensing mechanisms; Discuss advantages and disadvantages of passive and active sensors;
					       Understand sun, sun angle, and sensor parameters that influence top of atmosphere (TOA) reflectance; Understand atmospheric parameters that influence bottom of atmosphere (BOA) reflectance; Discuss the basic principles of solar radiation;
					       Demonstrate basic knowledge of the atmospheric absorption and scattering mechanisms; Illustrate the interaction of e.m. radiation in the thermal infrared with the atmosphere understanding specifc characteristics of radiative transfer in this specific spectral region;",EN,teaching material,EQF 5 to 8,https://creativecommons.org/licenses/by-sa/4.0/deed.en,270min + tutorials,html,"['Nicola Capece, Valeria Satriano']",2020-08-27,"['eo4geo:PP1-1', 'eo4geo:PP1-3', 'eo4geo:PP1-3-1', 'eo4geo:PP1-1-4', 'eo4geo:PP1-1-5', 'eo4geo:PP1-2', 'eo4geo:PP1-1-6', 'eo4geo:PP1-3-3', 'eo4geo:PP1-3-4', 'eo4geo:PP1-3-5', 'eo4geo:PP1-3-6', 'eo4geo:IP3-1-2', 'eo4geo:IP3-1-2-3', 'eo4geo:PP1-2-1', 'eo4geo:PP1', 'eo4geo:PP2', 'eo4geo:PS', 'eo4geo:PS3-4', 'eo4geo:GD11-2', 'eo4geo:PP1-1-11', 'eo4geo:PP1-1-8', 'eo4geo:PP1-1-9', 'eo4geo:PS1', 'eo4geo:PS1-2', 'eo4geo:IP1-7-1-4', 'eo4geo:IP1-7-1-1', 'eo4geo:PP1-6-2', 'eo4geo:PP1-6-3', 'eo4geo:PP1-6-5', 'eo4geo:PP1-7-12', 'eo4geo:PP1-6-7', 'eo4geo:PP1-6-8', 'eo4geo:PP1-2-8', 'eo4geo:IP4-3-1', 'eo4geo:TA14-2-2-1-3']","['https://bok.eo4geo.eu/PP1-1', 'https://bok.eo4geo.eu/PP1-3', 'https://bok.eo4geo.eu/PP1-3-1', 'https://bok.eo4geo.eu/PP1-1-4', 'https://bok.eo4geo.eu/PP1-1-5', 'https://bok.eo4geo.eu/PP1-2', 'https://bok.eo4geo.eu/PP1-1-6', 'https://bok.eo4geo.eu/PP1-3-3', 'https://bok.eo4geo.eu/PP1-3-4', 'https://bok.eo4geo.eu/PP1-3-5', 'https://bok.eo4geo.eu/PP1-3-6', 'https://bok.eo4geo.eu/IP3-1-2', 'https://bok.eo4geo.eu/IP3-1-2-3', 'https://bok.eo4geo.eu/PP1-2-1', 'https://bok.eo4geo.eu/PP1', 'https://bok.eo4geo.eu/PP2', 'https://bok.eo4geo.eu/PS', 'https://bok.eo4geo.eu/PS3-4', 'https://bok.eo4geo.eu/GD11-2', 'https://bok.eo4geo.eu/PP1-1-11', 'https://bok.eo4geo.eu/PP1-1-8', 'https://bok.eo4geo.eu/PP1-1-9', 'https://bok.eo4geo.eu/PS1', 'https://bok.eo4geo.eu/PS1-2', 'https://bok.eo4geo.eu/IP1-7-1-4', 'https://bok.eo4geo.eu/IP1-7-1-1', 'https://bok.eo4geo.eu/PP1-6-2', 'https://bok.eo4geo.eu/PP1-6-3', 'https://bok.eo4geo.eu/PP1-6-5', 'https://bok.eo4geo.eu/PP1-7-12', 'https://bok.eo4geo.eu/PP1-6-7', 'https://bok.eo4geo.eu/PP1-6-8', 'https://bok.eo4geo.eu/PP1-2-8', 'https://bok.eo4geo.eu/IP4-3-1', 'https://bok.eo4geo.eu/TA14-2-2-1-3']",https://eo4geo.sbg.ac.at/banner/UNIBAS_Remote-Sensing-Environment.png,https://eo4geocourses.github.io/ConceptChart/ConceptChart.html?id=UNIBAS_Remote-Sensing-Environment,https://github.com/eo4geocourses/UNIBAS_Remote-Sensing-Environment/
